1099141	3872539
1099185	3887294
1099215	3875832
1099389	3874629
1099417	3861676
1099505	3878643
1099592	3866879
1099645	3861534
1099814	3879953
1099878	3878794
1099948	3866539
1099970	3869220
1100019	3877679
1100273	3865429
1100394	3877147
1100677	3869529
1100829	3863710
1100867	3880110
1101293	3896868
1101391	3863969
1101517	3859002
1101542	3864989
1101548	3877635
1101549	3880592
1101630	3873085
1101730	3858496
1101804	3861383,3868949
1101968	3885988
1102028	3876368,3884625
1102378	3884097
1102392	3898430
1102411	3869972
1102427	3890850
1102443	3888322
1102526	3870006
1102654	3876715
1102706	3895462
1102774	3874004
1102830	3879969
1102865	3877470
1102866	3897054
1102899	3873127
1102965	3874332
1103249	3869266
1103258	3896211
1103306	3870484
1103351	3859799
1103369	3869813
1103515	3871048
1103747	3876748
1103839	3896744
1103967	3886948
1104051	3881700
1104261	3865297
1104643	3864015
1104718	3895548
1104990	3882255
1104998	3894376
1105018	3860154
1105058	3860204
1105079	3877458
1105443	3859173
1105464	3873149
1105500	3885386
1105518	3864851
1105808	3874812
1105914	3878720,3896649
1106005	3863552
1106038	3896566
1106315	3858592
1106475	3893473
1106633	3896834
1106732	3858251
1106966	3874463
1107160	3862554
1107175	3862901
1107512	3892179
1107568	3875718
1107695	3880295
1107811	3866869
1107934	3861650
1107990	3893533
1108126	3884498
1108313	3879065
1108334	3871131
1108530	3866513
1108542	3872624
1108565	3893244
1108569	3870090
1108748	3858318
1108840	3871400
1108844	3864981
1108859	3878659
1109017	3889581
1109127	3885780
1109283	3892014
1109311	3864226
1109372	3877903
1110008	3889715
1110118	3896721
1110150	3889861
1110366	3881889
1110409	3881762
1110494	3859989
1110568	3893647
1110873	3884059
1110914	3865910
1110973	3896576
1111135	3866269
1111244	3893479
1111286	3892896
111160	3882662
1111752	3858715
1111781	3868831
1111813	3863803
111188	3874517
1111918	3879527
1112064	3863384
1112134	3874331
1112186	3881491
1112300	3888348
1112454	3879165
1112506	3872802
1112558	3888442
1112676	3891394
1112844	3867812
1113041	3863678
1113209	3880480
1113241	3884422
1113450	3894640
1113641	3869925
1113872	3885518
1114094	3892203
1114123	3884587
1114135	3882756
1114284	3895819
1114454	3894400
1114621	3858870
1114637	3898011
1114691	3871501
1115256	3890998
1115447	3862349
1115513	3869359
1115539	3887961
1115872	3858494
1115938	3876070
1115981	3899115
1116204	3873028
1116221	3885464
1116229	3876199
1116304	3862689
1116351	3862604
1116379	3881448
1116387	3871691
1116391	3886706
1116471	3861362,3879938
1116544	3874006
1116767	3874130
1116832	3874363
1116868	3881254
1116931	3862701,3883032
1116938	3895531
1117077	3889297
1117416	3861126
1117453	3888001
1117474	3898766
1117736	3889862
1117741	3885547
1117777	3869050
1117814	3895957
1117949	3863967
1117961	3889652
1117982	3880053
1118072	3874121
1118275	3873377
1118418	3861658
1118446	3868766
1118557	3869220
1118564	3893746
1118617	3861244
1118865	3886972
1118986	3874055
1119022	3875705
1119085	3870219
1119146	3864200
1119232	3879905
1119375	3884183
1119477	3878071
1119799	3878897
1119858	3874709
1120023	3877185
1120095	3888526
1120106	3882951
11203	3876534
1120482	3880110
112054	3881542
1120542	3883003
1120549	3894540
1120621	3864772
1120730	3894314
1120751	3858465
1120980	3866264
1121057	3885699
1121108	3894294
1121144	3878695
112118	3866673
1121291	3873759
1121388	3893699
1121434	3878992
1121533	3870428
1121580	3873127
1121585	3871609
1121594	3886704
1121611	3880425
1121737	3896988
1121809	3866343
1121835	3865028
1121934	3879041
1121962	3871192
1122040	3873127
1122051	3895810
1122063	3887217
1122456	3858722
1122533	3868777
1122566	3893541
1122616	3862616
1123027	3883621
1123179	3866450
1123388	3867749,3877124
1123412	3888150
1123508	3869243,3871843
1123570	3888481
1123653	3858872
1123934	3864846
1123943	3871587
1123988	3892435
1124046	3868775
1124169	3871282
1124175	3896932
1124237	3889920
1124280	3882734
1124534	3878899
1124742	3889852
1124797	3866528
1124855	3867488
1124969	3860055
1125035	3874484
1125067	3865461
1125112	3864774
1125161	3864807
1125272	3898706
1125416	3874401
1125809	3884520
1125822	3899098
1126027	3882374
1126218	3886919
1126219	3889490
1126294	3858342
1126531	3897713
1126536	3869086
1126873	3866593
1126891	3883995
1126938	3888482
1127011	3885284
1127084	3861212
1127201	3872864
1127551	3882662
1127627	3868058
1127632	3866909
1127861	3889952,3897951
1127897	3894852
1127925	3859026
1127966	3898148
1128046	3891173
1128232	3861963
1128362	3882616
1128508	3867897
1128593	3883929
1128659	3872636
1128669	3886800
1128698	3874683
1128769	3863604
1128946	3885341
1128998	3872849
1129019	3898754
1129079	3872744
1129103	3875266
1129111	3889592
1129118	3859683
1129165	3896183
1129178	3858793
1129310	3898733
1129317	3864515
1129351	3897639
1129407	3861903
1129518	3879871
1129584	3876932
1129685	3898734
1129687	3883000
112980	3896750
1129865	3895013
1129876	3877336
1130020	3858705
1130090	3877835
1130117	3861762
1130517	3886026
1130597	3860120
1130695	3882642
1130716	3858280
1130786	3866932
1130792	3894432
1130811	3858788
1130819	3871255
1130849	3860401
1130909	3869999
1131072	3884196
1131155	3892240
1131224	3858843
1131378	3868825
1131399	3873757,3889733,3893274
1131490	3859994
1131792	3859773,3872650
1132369	3868065
1132375	3876231
1132442	3869634
1132554	3870403
1132756	3880344
1132766	3865238
1132769	3882968
1132814	3887133
113295	3885409
1133024	3866903
1133059	3876516
1133109	3865051
1133129	3873094,3897066
1133196	3889414
113323	3868155
1133254	3858920,3880072
1133297	3888150
1133324	3886853
1133437	3869161
1133477	3892014
1133496	3888057
1133608	3882806
1133784	3861244
1134179	3874244
1134295	3862690
1134304	3865243
1134451	3894382
113449	3897831
1134500	3892038
1134632	3891120
1134736	3888059,3892098
1134930	3884512
1134970	3894828
113532	3871647
1135493	3872855
1135621	3893670
1135669	3863781
1135702	3882757
1135707	3882557
1135780	3897656
1135868	3895559
1135927	3884484
1135987	3888005
1136200	3893708
1136219	3875908
1136307	3873996
1136406	3890947
1136497	3875368
1136505	3861578
1136562	3897053
1136576	3880109
1136578	3881593
1136596	3861294
1136598	3892343
1136708	3858888
113671	3878974
1136761	3885857
1136963	3893661
1136987	3881831
1137074	3866866
1137078	3858272
1137349	3885789
1137405	3871411
1137541	3897776
1137590	3869220
1137645	3881206
113779	3894566
1137854	3891134
113786	3861431
1137926	3868061
1137959	3877822
113799	3887082
1138187	3884258
1138305	3860115
1138342	3877369
1138371	3877742
1138460	3875017
1138572	3875828
1138608	3864256
1138672	3859549
1138678	3887191
1138683	3874123
1138687	3889540
113872	3896596
1138741	3888765
1138887	3879568
1139001	3885125
1139073	3871413
1139184	3887231
1139188	3874389
1139237	3893619
1139357	3885550
1139433	3872736
1139479	3897112
1139504	3859952
1139532	3859667
1139612	3882577
1139715	3873127
1139738	3897065
1139741	3879527
1139883	3879889
1139888	3864973
1139942	3869762
1140131	3878946
1140167	3874248
1140425	3860041
1140460	3899112
1140819	3865734
1140882	3880717
1140891	3899115
1141016	3860357
1141057	3877579
1141063	3885488
1141230	3887179
1141311	3865077
1141410	3896826
1141426	3879972,3882595
1141428	3865307
1141463	3875773
1141624	3869122
1141651	3876051
1141704	3890043
1141879	3895994
1141927	3891394
1141964	3896938
1142061	3866969
1142072	3896900
1142342	3891022
1142410	3897908
1142451	3860154
1142460	3880247,3894588
1142665	3875675
1142824	3875917
1142876	3893457
1142955	3889779
1143162	3862279
1143212	3858704
1143258	3888214
1143344	3892126
1143352	3868107
1143713	3886631
1143727	3890782
1143840	3868741
1143897	3896571
1144066	3884619
1144085	3858874
1144131	3894322
1144340	3868904
1144537	3858920
1144657	3861415
1144742	3858705
1144810	3875878
1144838	3892280
1145052	3885495
1145155	3867984
1145222	3895531
1145226	3888304
1145234	3874234
1145447	3858705
1145478	3875771
1145597	3891185
1145870	3869888
1145955	3888485
1145966	3868944
1146071	3874951
1146079	3881840
1146210	3861492
1146672	3863567
1146696	3862874
11467	3859682
1146827	3887126
1147097	3889368
1147153	3871213
1147279	3880626
1147546	3897829
1147783	3889094
1148062	3883348
1148065	3858482
1148283	3874115
1148495	3887983
1148614	3885674
1148683	3874554
1148773	3893096
1148975	3896571
1149045	3864264
1149463	3887456
1149595	3893691
1149638	3864057
1149639	3897855
1149647	3871510
1149702	3878936
1149764	3861315
1149807	3897746
1149844	3875980
1149877	3889476
1149884	3882694
1149890	3867096
1149925	3876133
1149950	3879762
1150186	3869161
1150227	3876217
1150263	3860395
1150311	3871236
1150358	3875843
1150426	3872281
1150464	3877110
1150531	3885349
1150664	3885722
115068	3888049
1150824	3892245
1151012	3882785
1151044	3890595
1151099	3869169
1151160	3898125
1151247	3893353
1151289	3897087
1151347	3861985
1151499	3892220
1151696	3862709
1151737	3894453
1151964	3874812
1151965	3874812
1151970	3895660
1151974	3864885
1152111	3858462,3863527
1152208	3859030
1152234	3871125
1152280	3895647
1152456	3889004
1152598	3886711
1152638	3884386
1152655	3874148
1152666	3876925
1152670	3880071
1152680	3876265
1152698	3890735
1152722	3874065
1152781	3862711
1152857	3877365
1152892	3864790
1153062	3887077
1153085	3895539
1153168	3859197
1153223	3881691
1153282	3893920
1153405	3887075
1153585	3858545,3866566
1153647	3882584
1153832	3858705
1153835	3864774
1153838	3868745
1154171	3867507,3896616
1154489	3891093
1154518	3871522
1154648	3880549
1154826	3892872
1154865	3881725
1154969	3868893
1155044	3886805
1155372	3861171
1155584	3888251
1155608	3885550
1155664	3878758
1155729	3894566
1155852	3894855
1155950	3859965
1155977	3861293
1156129	3870157
1156143	3874663
1156212	3861752
1156234	3862539
1156332	3899006
1156497	3895599
1156529	3867869
1156540	3873010
1156644	3858726
1156693	3877187
1157026	3885850
1157233	3888751
1157288	3869371
1157291	3870202
1157314	3858596
1157345	3878616
1157389	3872599
1157583	3893473
1157666	3872578
1157739	3861500
1157771	3889690
1157895	3889916
1157947	3891414
1158205	3865734
1158372	3891382
1158475	3889097
1158600	3881468
1158736	3870198
1158755	3887976
1158808	3865447
1158879	3868717
1158928	3864590
1159032	3859411
1159040	3876837
1159146	3894630
1159166	3872525
115917	3858913
1159311	3888355
1159322	3874055
1159505	3874248,3885449
1159739	3897704
1159741	3875064
1159854	3860241
1160155	3882651
1160168	3863697
1160185	3888129
1160342	3874637
1160506	3878792
1160612	3896880
1160619	3887260
1160821	3873167,3880480
1160980	3875899
1161191	3878704
1161275	3872931
1161279	3871230,3871231
1161301	3875677
1161455	3884013
1161479	3880543
1161649	3885791
1161846	3869122
1162052	3879949
1162064	3880252
1162118	3880135
1162122	3887955,3892006
1162125	3873066
1162140	3899173
1162237	3867096
1162266	3894467
1162304	3881889
1162384	3870581
1162415	3884819
1162505	3875926
1162520	3885510
1162539	3890934
1162678	3891133
1162815	3884406
1163038	3899082
1163102	3897952
1163152	3871582
1163626	3897189
1163656	3867674
1163832	3861239
1164141	3888966
1164174	3885518
1164538	3866362
1164577	3876180
1164586	3899142
116476	3895226
1164882	3862433
1165011	3862701
1165049	3895771,3898782
1165171	3887055
1165277	3874489
1165313	3896880
1165355	3877976
1165361	3866512
1165564	3878869
1165667	3897687
1166059	3885820
1166378	3861981
1166598	3865207
1166679	3896925
1166702	3874029
1166712	3870373
1166713	3870373
1166764	3870118
1167073	3863440
1167183	3895817
1167221	3886676
1167313	3892220
1167376	3866582
1167387	3897066
1167507	3876205
1167599	3888534
1167899	3858996
1167958	3877154
1167975	3882762,3896707
1168025	3882609
1168061	3871315
1168126	3861346
1168219	3894688
1168281	3898151
1168293	3862502
1168404	3876557
1168808	3897068
1168819	3869973
1168853	3868777
1168983	3895838
1168987	3885793
1169044	3891174
1169090	3867075
1169188	3866907
1169192	3882908
1169270	3861660
1169299	3887953
1169428	3862816
1169645	3886727
1169694	3866526
1169696	3869184
1169753	3868249
1169775	3864898
1169985	3874140
1170010	3889573
1170146	3859952,3871634
1170160	3885478
1170209	3889941
1170216	3860096
1170235	3897141
1170263	3891063
1170273	3867165
1170309	3875682
1170337	3892212
1170437	3881196
1170438	3895929
1170629	3879011
1170691	3869837
1170839	3885464
1170877	3858453
1170992	3870278
1171083	3895713
1171194	3869044
1171232	3861575
1171241	3890707
1171351	3890515
1171397	3859553
1171610	3877524
1171783	3881409
1171929	3867610
1172003	3881758
1172058	3864997
1172067	3875837
1172109	3869748
1172204	3896866
1172363	3888297
1172374	3881334
117248	3894729
117277	3875873
1172793	3892354
1172930	3864485
1172932	3883415
1173026	3896540
1173061	3869000
1173174	3886695
1173262	3895809
